,Date,Open,High,Low,Close,Volume
5161,2020-12-12 05:00:00,18370.28,18398.19,18310.01,18313.36,1600.542043
5162,2020-12-12 06:00:00,18313.35,18366.24,18278.91,18315.76,1342.470282
5163,2020-12-12 07:00:00,18315.76,18400.0,18300.67,18380.85,1514.440818
5164,2020-12-12 08:00:00,18380.85,18450.0,18318.98,18377.64,2153.284652
5165,2020-12-12 09:00:00,18377.35,18478.0,18345.14,18433.47,1957.433154
5166,2020-12-12 10:00:00,18433.47,18459.42,18370.0,18382.1,1482.558626
5167,2020-12-12 11:00:00,18382.11,18513.66,18366.68,18506.1,1892.703046
5168,2020-12-12 12:00:00,18506.1,18525.33,18427.01,18445.15,1831.731773
5169,2020-12-12 13:00:00,18445.14,18451.35,18388.88,18400.21,1443.035834
5170,2020-12-12 14:00:00,18400.21,18475.63,18308.82,18372.97,2537.663833
5171,2020-12-12 15:00:00,18372.98,18434.62,18317.67,18399.01,1786.916682
5172,2020-12-12 16:00:00,18399.01,18450.46,18362.42,18397.88,1754.689938
5173,2020-12-12 17:00:00,18397.87,18527.93,18374.07,18483.17,1642.530837
5174,2020-12-12 18:00:00,18482.83,18746.33,18482.47,18687.62,4917.028007
5175,2020-12-12 19:00:00,18687.63,18850.0,18687.63,18805.29,3255.899793
5176,2020-12-12 20:00:00,18805.29,18840.4,18745.01,18770.68,2031.985016
5177,2020-12-12 21:00:00,18770.67,18840.4,18729.09,18787.72,1855.293184
5178,2020-12-12 22:00:00,18787.72,18948.66,18754.37,18870.51,2213.09286
5179,2020-12-12 23:00:00,18872.07,18880.37,18768.77,18808.69,1730.469058
5180,2020-12-13 00:00:00,18808.69,18875.0,18711.12,18750.0,2078.489661
5181,2020-12-13 01:00:00,18750.0,18808.98,18711.57,18795.31,1142.36527
5182,2020-12-13 02:00:00,18795.12,18830.0,18750.02,18812.61,1530.614138
5183,2020-12-13 03:00:00,18812.61,18831.36,18760.77,18784.42,932.07127
5184,2020-12-13 04:00:00,18784.56,18884.5,18768.19,18852.51,1252.673306
5185,2020-12-13 05:00:00,18852.51,18938.55,18815.0,18850.0,2197.616883
5186,2020-12-13 06:00:00,18849.99,18984.55,18844.95,18973.93,1930.019028
5187,2020-12-13 07:00:00,18973.93,19306.27,18973.93,19247.68,7062.527311
5188,2020-12-13 08:00:00,19249.21,19322.24,19179.5,19245.91,3622.141403
5189,2020-12-13 09:00:00,19245.25,19301.14,19185.74,19263.25,2399.866077
5190,2020-12-13 10:00:00,19263.26,19370.0,19255.0,19278.99,3202.08969
5191,2020-12-13 11:00:00,19278.99,19349.0,19200.0,19316.81,2247.859112
5192,2020-12-13 12:00:00,19316.8,19400.0,19265.91,19348.97,3516.700147
5193,2020-12-13 13:00:00,19348.97,19411.0,19290.01,19321.13,2820.186035
5194,2020-12-13 14:00:00,19321.13,19364.0,19275.41,19292.13,1662.41871
5195,2020-12-13 15:00:00,19292.13,19334.08,19080.0,19211.34,3876.890837
5196,2020-12-13 16:00:00,19211.34,19385.0,19208.7,19328.12,3401.557937
5197,2020-12-13 17:00:00,19328.11,19334.85,19197.36,19273.6,1835.01721
5198,2020-12-13 18:00:00,19273.59,19273.6,19172.33,19185.33,1636.424148
5199,2020-12-13 19:00:00,19185.33,19233.0,19155.0,19193.78,1307.778726
5200,2020-12-13 20:00:00,19193.28,19193.29,19089.63,19154.57,1908.19497
5201,2020-12-13 21:00:00,19154.56,19225.63,19150.0,19190.01,1153.642827
5202,2020-12-13 22:00:00,19190.0,19194.33,18971.0,19112.41,2215.95021
5203,2020-12-13 23:00:00,19112.41,19225.0,19090.0,19174.99,1627.726838
5204,2020-12-14 00:00:00,19174.99,19174.99,19000.0,19057.19,1888.751084
5205,2020-12-14 01:00:00,19056.23,19112.74,19019.65,19085.64,1246.655384
5206,2020-12-14 02:00:00,19085.64,19307.09,19052.62,19297.7,2765.118326
5207,2020-12-14 03:00:00,19297.9,19347.0,19227.01,19260.68,2413.537572
5208,2020-12-14 04:00:00,19260.68,19282.11,19055.51,19126.94,2675.257429
5209,2020-12-14 05:00:00,19126.93,19130.0,19033.84,19085.53,1556.626987
5210,2020-12-14 06:00:00,19085.53,19207.93,19080.4,19206.23,1741.878147
5211,2020-12-14 07:00:00,19206.24,19210.0,19100.43,19155.8,1326.684257
5212,2020-12-14 08:00:00,19155.8,19244.69,19140.0,19222.0,2065.456886
5213,2020-12-14 09:00:00,19222.0,19258.96,19120.0,19184.61,1986.246842
5214,2020-12-14 10:00:00,19184.6,19215.19,19052.72,19088.94,2101.350737
5215,2020-12-14 11:00:00,19088.94,19144.14,19051.11,19106.44,1864.319235
5216,2020-12-14 12:00:00,19106.43,19147.0,19028.97,19114.66,2118.835216
5217,2020-12-14 13:00:00,19114.66,19199.86,19063.31,19184.19,2220.236947
5218,2020-12-14 14:00:00,19184.2,19227.66,19088.88,19221.74,2439.250888
5219,2020-12-14 15:00:00,19221.75,19300.0,19158.57,19200.07,3589.350164
5220,2020-12-14 16:00:00,19200.0,19237.79,19114.58,19152.37,1896.167202
5221,2020-12-14 17:00:00,19152.59,19170.51,19113.08,19143.09,1255.884608
5222,2020-12-14 18:00:00,19143.38,19236.76,19143.38,19236.75,1817.186019
5223,2020-12-14 19:00:00,19236.75,19236.76,19165.0,19175.88,1343.180358
5224,2020-12-14 20:00:00,19175.88,19216.57,19130.85,19208.07,1386.346738
5225,2020-12-14 21:00:00,19208.08,19220.85,19150.85,19197.83,1359.138901
5226,2020-12-14 22:00:00,19197.82,19296.0,19188.76,19291.9,1317.369348
5227,2020-12-14 23:00:00,19291.99,19349.0,19200.85,19273.14,2882.372019
5228,2020-12-15 00:00:00,19273.69,19395.0,19243.64,19394.94,2998.531387
5229,2020-12-15 01:00:00,19394.94,19470.0,19320.85,19455.06,2941.282431
5230,2020-12-15 02:00:00,19455.06,19570.0,19444.25,19458.97,5055.6835
5231,2020-12-15 03:00:00,19458.98,19509.57,19416.35,19479.7,1934.600997
5232,2020-12-15 04:00:00,19479.69,19497.36,19161.03,19180.71,3179.726241
5233,2020-12-15 05:00:00,19180.7,19259.78,19050.0,19132.4,3984.043664
5234,2020-12-15 06:00:00,19133.29,19211.76,19101.0,19186.12,2257.168193
5235,2020-12-15 07:00:00,19186.12,19226.95,19146.95,19197.6,1730.803117
5236,2020-12-15 08:00:00,19197.59,19219.96,19106.95,19137.24,1854.09426
5237,2020-12-15 09:00:00,19136.96,19209.99,19074.0,19187.51,2498.768
5238,2020-12-15 10:00:00,19187.51,19350.0,19117.9,19310.0,3596.157208
5239,2020-12-15 11:00:00,19309.99,19334.9,19241.07,19293.54,1837.391665
5240,2020-12-15 12:00:00,19293.54,19383.98,19256.33,19291.4,2177.678422
5241,2020-12-15 13:00:00,19291.4,19349.0,19263.5,19349.0,1506.492391
5242,2020-12-15 14:00:00,19349.16,19433.0,19256.27,19337.46,3320.865118
5243,2020-12-15 15:00:00,19337.46,19429.27,19337.46,19403.31,2771.86623
5244,2020-12-15 16:00:00,19403.31,19425.87,19328.06,19364.1,2346.463058
5245,2020-12-15 17:00:00,19364.09,19422.92,19352.48,19399.53,1851.189273
5246,2020-12-15 18:00:00,19399.53,19543.0,19390.0,19530.0,3565.309308
5247,2020-12-15 19:00:00,19529.99,19545.0,19465.0,19530.38,2470.61552
5248,2020-12-15 20:00:00,19530.38,19547.0,19461.55,19491.87,1595.053706
5249,2020-12-15 21:00:00,19491.87,19511.99,19276.0,19419.92,3770.651415
5250,2020-12-15 22:00:00,19419.93,19489.09,19379.19,19461.38,1176.976643
5251,2020-12-15 23:00:00,19461.37,19471.18,19345.51,19426.43,1412.954264
5252,2020-12-16 00:00:00,19426.43,19454.97,19278.6,19365.29,2363.836441
5253,2020-12-16 01:00:00,19365.28,19420.0,19317.01,19389.37,1791.407177
5254,2020-12-16 02:00:00,19389.37,19488.02,19389.37,19442.08,1919.597241
5255,2020-12-16 03:00:00,19442.08,19454.0,19325.0,19346.52,2010.880432
5256,2020-12-16 04:00:00,19346.51,19403.07,19300.3,19358.68,1417.796057
5257,2020-12-16 05:00:00,19358.31,19421.8,19339.35,19373.81,1444.892753
5258,2020-12-16 06:00:00,19373.82,19454.93,19341.4,19429.89,1512.570737
5259,2020-12-16 07:00:00,19429.9,19451.03,19399.0,19423.96,1290.055946
5260,2020-12-16 08:00:00,19423.95,19487.17,19370.62,19482.57,1854.4269
5261,2020-12-16 09:00:00,19482.57,19525.0,19420.84,19516.69,2118.952672
5262,2020-12-16 10:00:00,19516.22,19800.0,19498.01,19798.17,8207.25114
5263,2020-12-16 11:00:00,19798.18,19860.0,19645.9,19739.78,5884.326771
5264,2020-12-16 12:00:00,19739.78,19889.99,19680.0,19762.81,6075.101618
5265,2020-12-16 13:00:00,19762.8,20450.0,19762.8,20319.51,11510.059772
5266,2020-12-16 14:00:00,20320.85,20799.0,20206.16,20649.0,14801.122043
5267,2020-12-16 15:00:00,20650.01,20733.0,20539.0,20661.37,7170.614379
5268,2020-12-16 16:00:00,20661.37,20865.43,20620.0,20854.56,7391.879642
5269,2020-12-16 17:00:00,20854.56,20855.0,20573.82,20639.82,5243.123474
5270,2020-12-16 18:00:00,20639.82,20737.44,20550.0,20585.79,3487.839577
5271,2020-12-16 19:00:00,20585.79,20766.39,20550.0,20736.87,2693.660582
5272,2020-12-16 20:00:00,20736.87,20839.0,20727.3,20802.82,3210.854218
5273,2020-12-16 21:00:00,20802.82,21288.0,20711.0,21192.78,7677.808354
5274,2020-12-16 22:00:00,21191.53,21444.44,21172.79,21366.42,6275.220393
5275,2020-12-16 23:00:00,21366.02,21560.0,21200.0,21335.52,6953.057251
5276,2020-12-17 00:00:00,21335.52,21400.0,21230.0,21389.25,4427.884694
5277,2020-12-17 01:00:00,21389.26,21860.05,21389.26,21719.22,6860.927779
5278,2020-12-17 02:00:00,21719.77,21994.0,21642.13,21913.9,5864.760533
5279,2020-12-17 03:00:00,21913.91,22166.0,21703.67,21753.26,7372.388063
5280,2020-12-17 04:00:00,21752.65,21900.0,21735.09,21785.88,3477.941858
5281,2020-12-17 05:00:00,21785.87,22311.38,21781.99,22280.0,5326.441496
5282,2020-12-17 06:00:00,22280.0,22400.0,22053.0,22172.72,6338.231327
5283,2020-12-17 07:00:00,22172.72,22488.0,22102.0,22478.76,5356.558094
5284,2020-12-17 08:00:00,22478.75,22990.0,22400.0,22904.7,12107.706886
5285,2020-12-17 09:00:00,22904.7,23800.0,21801.0,22650.0,23832.91859
5286,2020-12-17 10:00:00,22648.86,22934.0,22380.79,22618.11,11643.529767
5287,2020-12-17 11:00:00,22617.73,22808.56,22528.73,22752.16,5168.285261
5288,2020-12-17 12:00:00,22752.15,23199.0,22600.0,23149.99,6628.225882
5289,2020-12-17 13:00:00,23150.0,23348.0,22647.51,22831.84,7791.389716
5290,2020-12-17 14:00:00,22832.73,23257.9,22715.38,23086.01,7463.214961
5291,2020-12-17 15:00:00,23086.0,23369.0,22900.0,23333.8,6953.463504
5292,2020-12-17 16:00:00,23333.81,23650.0,23200.0,23591.23,10032.336464
5293,2020-12-17 17:00:00,23592.2,23699.7,23000.0,23023.98,6924.834078
5294,2020-12-17 18:00:00,23023.98,23280.1,22500.0,23250.27,11618.263635
5295,2020-12-17 19:00:00,23251.16,23497.0,22804.22,22899.08,7447.203472
5296,2020-12-17 20:00:00,22898.47,23106.34,22311.1,22791.55,8469.168153
5297,2020-12-17 21:00:00,22791.78,22848.39,22382.7,22791.96,5412.104163
5298,2020-12-17 22:00:00,22785.93,23080.0,22757.52,22963.04,3385.2089
5299,2020-12-17 23:00:00,22963.05,23000.0,22570.59,22797.16,4979.489472
5300,2020-12-18 00:00:00,22797.15,22842.76,22470.35,22764.77,3923.98594
5301,2020-12-18 01:00:00,22764.77,23146.95,22634.11,22988.21,4155.082395
5302,2020-12-18 02:00:00,22988.21,23248.99,22937.9,23003.31,3844.945472
5303,2020-12-18 03:00:00,23003.31,23047.88,22762.05,22811.59,3180.188409
5304,2020-12-18 04:00:00,22811.58,22973.92,22772.05,22870.93,2602.419348
5305,2020-12-18 05:00:00,22870.92,23028.13,22835.02,22955.51,2184.781421
5306,2020-12-18 06:00:00,22955.51,23168.59,22874.69,22994.49,3086.571333
5307,2020-12-18 07:00:00,22992.06,23069.44,22838.19,23055.98,3071.638245
5308,2020-12-18 08:00:00,23055.98,23285.18,22938.87,23114.84,4699.90906
5309,2020-12-18 09:00:00,23114.84,23215.0,23017.97,23212.82,2878.472119
5310,2020-12-18 10:00:00,23212.82,23220.0,22933.07,22964.67,3730.390769
5311,2020-12-18 11:00:00,22964.12,22967.29,22691.61,22886.17,4048.00235
5312,2020-12-18 12:00:00,22886.18,23073.25,22727.0,22939.42,3427.454017
5313,2020-12-18 13:00:00,22939.41,22948.64,22548.99,22571.78,4037.637495
5314,2020-12-18 14:00:00,22571.79,22758.44,22400.0,22610.65,5664.078883
5315,2020-12-18 15:00:00,22610.65,22636.27,22350.0,22549.0,4804.643291
5316,2020-12-18 16:00:00,22549.0,22752.77,22463.59,22719.28,3562.521096
5317,2020-12-18 17:00:00,22719.29,22818.0,22670.22,22749.32,2476.345002
5318,2020-12-18 18:00:00,22749.32,22829.04,22694.22,22781.44,2092.86434
5319,2020-12-18 19:00:00,22781.44,22783.42,22626.81,22762.28,1880.94478
5320,2020-12-18 20:00:00,22762.28,22795.11,22650.29,22755.66,1760.425011
5321,2020-12-18 21:00:00,22755.25,23078.47,22751.1,22880.07,3998.59848
5322,2020-12-18 22:00:00,22880.07,23034.33,22800.0,23011.38,1992.223703
5323,2020-12-18 23:00:00,23011.38,23143.56,22908.45,23107.39,2542.011356
5324,2020-12-19 00:00:00,23107.39,23168.28,22940.0,22954.02,2050.965871
5325,2020-12-19 01:00:00,22954.02,23099.0,22902.1,23046.76,2149.001638
5326,2020-12-19 02:00:00,23046.75,23220.0,23034.75,23220.0,2910.223586
5327,2020-12-19 03:00:00,23219.51,23225.0,23093.93,23098.04,2329.278504
5328,2020-12-19 04:00:00,23098.05,23138.0,23032.0,23043.4,1859.427393
5329,2020-12-19 05:00:00,23043.41,23075.36,22924.79,22958.0,2023.000091
5330,2020-12-19 06:00:00,22958.48,23010.6,22821.0,22853.5,1813.015202
5331,2020-12-19 07:00:00,22853.51,23038.0,22832.0,22853.75,1791.212957
5332,2020-12-19 08:00:00,22853.75,22990.0,22750.0,22983.77,3048.665524
5333,2020-12-19 09:00:00,22983.77,23045.49,22928.05,22973.06,2229.925469
5334,2020-12-19 10:00:00,22973.06,23080.45,22950.0,23019.99,2331.997056
5335,2020-12-19 11:00:00,23020.0,23063.49,22875.01,22888.54,1942.204736
5336,2020-12-19 12:00:00,22888.53,23127.72,22886.79,23041.53,3218.568336
5337,2020-12-19 13:00:00,23041.53,23189.1,22992.23,23172.74,3234.586672
5338,2020-12-19 14:00:00,23172.75,23627.99,23052.0,23296.96,10267.116714
5339,2020-12-19 15:00:00,23296.96,23650.0,23296.95,23552.01,6178.384265
5340,2020-12-19 16:00:00,23552.0,24171.47,23456.55,23966.48,13881.907694
5341,2020-12-19 17:00:00,23966.48,24100.0,23680.0,23886.44,6294.413079
5342,2020-12-19 18:00:00,23886.71,23906.66,23556.76,23822.66,4060.081676
5343,2020-12-19 19:00:00,23822.66,23883.79,23651.0,23791.91,3011.088133
5344,2020-12-19 20:00:00,23791.82,23937.0,23782.91,23902.17,2634.921207
5345,2020-12-19 21:00:00,23902.19,24065.41,23780.21,23974.71,3253.897865
5346,2020-12-19 22:00:00,23974.7,23999.0,23825.95,23905.73,1543.403326
5347,2020-12-19 23:00:00,23905.73,23915.26,23719.25,23821.61,1987.777683
5348,2020-12-20 00:00:00,23821.6,23836.48,23230.0,23481.41,5981.312918
5349,2020-12-20 01:00:00,23483.11,23548.72,23390.0,23485.56,2118.503927
5350,2020-12-20 02:00:00,23486.42,23542.99,23300.0,23429.92,2007.609104
5351,2020-12-20 03:00:00,23429.92,23429.92,23180.88,23346.48,2578.315434
5352,2020-12-20 04:00:00,23346.25,23452.63,23060.0,23426.54,2789.303747
5353,2020-12-20 05:00:00,23426.15,23588.88,23397.58,23481.38,2113.937874
5354,2020-12-20 06:00:00,23481.38,23614.84,23459.98,23506.67,1518.982809
5355,2020-12-20 07:00:00,23506.67,23646.31,23410.62,23628.88,2081.734038
5356,2020-12-20 08:00:00,23628.89,23791.0,23532.0,23698.49,2953.113346
5357,2020-12-20 09:00:00,23698.49,23748.4,23503.0,23592.92,2928.141217
5358,2020-12-20 10:00:00,23592.93,23648.92,23358.78,23394.76,3238.112754
5359,2020-12-20 11:00:00,23394.77,23625.0,23393.0,23553.02,1945.517865
5360,2020-12-20 12:00:00,23553.02,23588.71,23333.57,23472.44,2466.127241
5361,2020-12-20 13:00:00,23472.45,23590.9,23296.0,23561.36,3044.961002
5362,2020-12-20 14:00:00,23561.36,23682.0,23500.19,23537.7,2538.180355
5363,2020-12-20 15:00:00,23537.7,23910.0,23527.48,23868.09,4012.70827
5364,2020-12-20 16:00:00,23868.08,23901.01,23628.31,23630.1,3492.542838
5365,2020-12-20 17:00:00,23630.1,23800.0,23625.41,23722.62,2050.917554
5366,2020-12-20 18:00:00,23722.62,23877.0,23655.26,23866.69,2433.334581
5367,2020-12-20 19:00:00,23866.68,23995.97,23780.83,23930.0,2727.20596
5368,2020-12-20 20:00:00,23928.8,24295.0,23850.18,24172.25,6396.944648
5369,2020-12-20 21:00:00,24172.99,24208.62,23350.0,23373.05,7510.998452
5370,2020-12-20 22:00:00,23376.94,23614.36,23090.0,23507.79,5563.847281
5371,2020-12-20 23:00:00,23507.03,23594.73,23450.0,23455.52,2197.79247
5372,2020-12-21 00:00:00,23455.54,23709.31,23287.94,23679.55,3148.360382
5373,2020-12-21 01:00:00,23679.55,23744.86,23587.85,23663.48,1823.646184
5374,2020-12-21 02:00:00,23663.49,23887.0,23652.48,23856.38,2136.222374
5375,2020-12-21 03:00:00,23856.39,24016.93,23657.5,23945.29,3842.134228
5376,2020-12-21 04:00:00,23945.3,24102.77,23790.0,23895.73,3537.794056
5377,2020-12-21 05:00:00,23895.02,23975.0,23841.99,23909.83,2315.212127
5378,2020-12-21 06:00:00,23909.83,23926.8,23700.0,23921.73,2593.611244
5379,2020-12-21 07:00:00,23921.74,24028.15,23888.15,23980.0,3110.573389
5380,2020-12-21 08:00:00,23979.99,24075.94,23635.08,23659.59,4670.537852
5381,2020-12-21 09:00:00,23659.59,23739.18,23328.0,23461.35,6435.521197
5382,2020-12-21 10:00:00,23460.93,23495.91,22441.01,22445.99,13511.910357
5383,2020-12-21 11:00:00,22446.39,22833.01,22350.0,22645.85,7582.69498
5384,2020-12-21 12:00:00,22646.7,22663.0,21815.0,22307.5,11239.201922
5385,2020-12-21 13:00:00,22307.5,22774.0,22251.23,22681.32,3685.454405
5386,2020-12-21 18:00:00,22693.65,22988.6,22621.44,22813.66,4796.306546
5387,2020-12-21 19:00:00,22813.65,22940.3,22681.32,22816.62,2874.578236
5388,2020-12-21 20:00:00,22816.63,22930.0,22732.78,22829.79,1900.463944
5389,2020-12-21 21:00:00,22829.79,23162.26,22765.0,23127.37,3028.124973
5390,2020-12-21 22:00:00,23127.38,23254.33,23021.17,23170.89,2084.951696
5391,2020-12-21 23:00:00,23169.88,23228.35,22699.99,22719.71,3712.997151
5392,2020-12-22 00:00:00,22719.88,22926.14,22500.0,22558.42,4435.40638
5393,2020-12-22 01:00:00,22558.41,22875.61,22428.86,22753.99,3850.003384
5394,2020-12-22 02:00:00,22753.99,22970.0,22730.0,22957.57,2524.453641
5395,2020-12-22 03:00:00,22957.58,22969.0,22737.9,22851.2,2438.400079
5396,2020-12-22 04:00:00,22851.19,23076.77,22851.19,22951.3,2681.871362
5397,2020-12-22 05:00:00,22951.3,22970.0,22610.19,22681.51,3600.425979
5398,2020-12-22 06:00:00,22681.5,22870.02,22551.02,22750.96,3044.631907
5399,2020-12-22 07:00:00,22750.85,22826.78,22500.0,22655.83,3555.118357
5400,2020-12-22 08:00:00,22655.82,22750.0,22353.4,22689.86,4786.238036
5401,2020-12-22 09:00:00,22689.87,22822.83,22600.0,22783.85,3441.122021
5402,2020-12-22 10:00:00,22782.92,22819.76,22602.12,22701.2,2835.326798
5403,2020-12-22 11:00:00,22701.2,23155.0,22701.2,23119.48,4983.540952
5404,2020-12-22 12:00:00,23119.47,23300.0,23062.01,23175.57,4777.70466
5405,2020-12-22 13:00:00,23175.57,23536.96,23103.98,23487.2,4972.84068
5406,2020-12-22 14:00:00,23487.2,23628.89,23335.83,23439.99,6009.583132
5407,2020-12-22 15:00:00,23439.99,23600.0,23300.42,23342.58,4452.75789
5408,2020-12-22 16:00:00,23342.68,23456.0,23237.0,23348.95,4298.902555
5409,2020-12-22 17:00:00,23348.43,23442.0,23224.4,23342.54,2756.859302
5410,2020-12-22 18:00:00,23342.54,23520.0,23342.51,23435.27,2784.592049
5411,2020-12-22 19:00:00,23435.27,23509.87,23325.95,23404.27,2140.633872
5412,2020-12-22 20:00:00,23404.27,23449.0,23277.72,23423.77,2146.822196
5413,2020-12-22 21:00:00,23423.76,23530.0,23323.54,23435.13,3634.86268
5414,2020-12-22 22:00:00,23435.14,23760.0,23344.92,23721.94,2793.984304
5415,2020-12-22 23:00:00,23721.95,23837.1,23640.56,23810.79,4087.043944
5416,2020-12-23 00:00:00,23810.79,24000.0,23695.7,23987.8,4458.11074
5417,2020-12-23 01:00:00,23987.8,24050.0,23654.72,23709.59,4774.711697
5418,2020-12-23 02:00:00,23709.59,23746.33,23551.86,23631.99,2813.521304
5419,2020-12-23 03:00:00,23631.76,23778.63,23605.0,23706.72,2051.522286
5420,2020-12-23 04:00:00,23706.72,23711.17,23430.0,23450.0,4014.525819
5421,2020-12-23 05:00:00,23450.01,23536.2,23350.0,23533.01,4934.994529
5422,2020-12-23 06:00:00,23533.01,23613.03,23439.13,23501.97,3316.477088
5423,2020-12-23 07:00:00,23501.97,23636.33,23319.11,23555.73,3238.345139
5424,2020-12-23 08:00:00,23555.54,23680.0,23438.8,23502.8,2863.180392
5425,2020-12-23 09:00:00,23502.8,23661.53,23422.4,23635.87,3191.345522
5426,2020-12-23 10:00:00,23635.88,23735.51,23400.0,23435.95,5035.158429
5427,2020-12-23 11:00:00,23435.95,23478.81,22810.0,23064.01,10580.087105
5428,2020-12-23 12:00:00,23064.01,23850.0,22931.0,23843.91,9711.038072
5429,2020-12-23 13:00:00,23843.91,24100.0,23457.98,23617.34,10187.777292
5430,2020-12-23 14:00:00,23617.34,23829.09,23536.25,23759.67,5940.743499
5431,2020-12-23 15:00:00,23759.68,23895.85,23336.0,23449.66,5341.817186
5432,2020-12-23 16:00:00,23449.66,23651.82,23379.73,23406.91,6003.308435
5433,2020-12-23 17:00:00,23406.91,23640.63,23350.0,23589.39,3986.413932
5434,2020-12-23 18:00:00,23589.38,23678.49,23550.0,23605.07,2974.014524
5435,2020-12-23 19:00:00,23605.08,23622.67,23500.0,23556.91,2534.240896
5436,2020-12-23 20:00:00,23556.91,23625.0,23423.01,23501.99,3131.770616
5437,2020-12-23 21:00:00,23501.99,23527.44,23153.79,23315.39,4759.545481
5438,2020-12-23 22:00:00,23315.38,23379.88,22600.0,23291.91,8071.668953
5439,2020-12-23 23:00:00,23290.96,23470.05,23164.09,23232.76,5132.940797
5440,2020-12-24 00:00:00,23232.39,23242.04,22800.0,23067.41,5318.974477
5441,2020-12-24 01:00:00,23067.4,23229.95,22880.0,23202.71,4179.544212
5442,2020-12-24 02:00:00,23202.71,23229.98,22738.95,22805.9,3829.755575
5443,2020-12-24 03:00:00,22805.26,22968.4,22703.42,22894.28,3362.08528
5444,2020-12-24 04:00:00,22894.28,23043.98,22786.67,23023.32,2797.234457
5445,2020-12-24 05:00:00,23023.32,23136.48,22914.2,23049.98,2197.875787
5446,2020-12-24 06:00:00,23049.97,23141.15,22868.0,22931.71,2500.619422
5447,2020-12-24 07:00:00,22931.71,23219.38,22823.99,23173.38,2670.383385
5448,2020-12-24 08:00:00,23173.38,23479.26,23070.0,23447.42,3878.414491
5449,2020-12-24 09:00:00,23447.42,23469.86,23261.08,23348.3,2607.471717
5450,2020-12-24 10:00:00,23348.29,23357.0,23115.0,23123.3,2600.891804
5451,2020-12-24 11:00:00,23122.51,23294.16,23049.95,23218.68,2376.626142
5452,2020-12-24 12:00:00,23218.67,23296.05,23012.29,23200.0,2611.855922
5453,2020-12-24 13:00:00,23203.69,23391.02,23130.0,23379.65,2654.023386
5454,2020-12-24 14:00:00,23379.02,23425.95,23154.39,23215.21,2550.440444
5455,2020-12-24 15:00:00,23215.21,23295.77,23100.0,23232.12,2439.519748
5456,2020-12-24 16:00:00,23232.12,23345.0,23108.01,23219.76,2635.496362
5457,2020-12-24 17:00:00,23219.76,23460.97,23160.73,23377.27,2340.015417
5458,2020-12-24 18:00:00,23377.27,23419.57,23280.0,23313.35,1288.937068
5459,2020-12-24 19:00:00,23314.23,23404.39,23250.18,23287.15,1169.60234
5460,2020-12-24 20:00:00,23287.16,23560.0,23258.35,23525.42,2155.709291
5461,2020-12-24 21:00:00,23526.22,23563.54,23366.84,23413.51,2509.496124
5462,2020-12-24 22:00:00,23413.51,23750.0,23385.98,23711.0,3315.703774
5463,2020-12-24 23:00:00,23707.85,23794.43,23615.0,23729.2,5023.157627
5464,2020-12-25 00:00:00,23728.99,23827.54,23560.0,23622.66,3243.417596
5465,2020-12-25 01:00:00,23622.71,23654.83,23532.54,23597.21,1487.500602
5466,2020-12-25 03:00:00,23597.2,23597.2,23433.6,23481.21,1495.99091
5467,2020-12-25 04:00:00,23481.2,23617.64,23451.79,23612.78,1083.637125
5468,2020-12-25 05:00:00,23612.77,23649.0,23526.67,23599.22,1384.658853
5469,2020-12-25 06:00:00,23599.22,23681.19,23546.33,23625.46,1644.884
5470,2020-12-25 07:00:00,23625.47,23679.99,23510.72,23649.82,2172.21983
5471,2020-12-25 08:00:00,23650.99,23870.0,23600.0,23677.44,4010.210341
5472,2020-12-25 09:00:00,23677.44,23982.82,23643.96,23934.52,4235.272636
5473,2020-12-25 10:00:00,23934.52,24032.0,23766.66,23975.26,5330.766054
5474,2020-12-25 11:00:00,23977.42,24681.0,23902.43,24574.4,11279.805266
5475,2020-12-25 12:00:00,24574.4,24642.34,24337.26,24346.97,4824.538336
5476,2020-12-25 13:00:00,24346.97,24550.0,24330.0,24500.0,3177.629766
5477,2020-12-25 14:00:00,24499.99,24520.0,23785.5,24026.72,5976.210569
5478,2020-12-25 15:00:00,24026.71,24199.93,23949.17,24025.13,4244.366287
5479,2020-12-25 16:00:00,24025.13,24298.82,24003.0,24082.01,4287.114313
5480,2020-12-25 17:00:00,24082.01,24265.77,23987.16,24185.62,3000.263871
5481,2020-12-25 18:00:00,24185.62,24427.64,24136.84,24356.31,2665.28264
5482,2020-12-25 19:00:00,24356.31,24520.0,24294.9,24449.66,3217.192216
5483,2020-12-25 20:00:00,24449.66,24490.28,24351.47,24455.05,1937.814474
5484,2020-12-25 21:00:00,24455.05,24456.9,24198.6,24419.39,1900.132309
5485,2020-12-25 22:00:00,24419.6,24650.0,24368.47,24584.0,2707.407743
5486,2020-12-25 23:00:00,24584.0,24789.86,24511.58,24712.47,4213.627832
5487,2020-12-26 00:00:00,24712.47,24785.81,24519.86,24602.25,2576.801655
5488,2020-12-26 01:00:00,24601.07,24932.16,24500.0,24907.78,3747.827643
5489,2020-12-26 02:00:00,24907.78,24976.0,24750.0,24838.27,3438.874588
5490,2020-12-26 03:00:00,24838.27,25039.96,24815.52,24909.79,3949.926372
5491,2020-12-26 04:00:00,24909.8,24920.0,24745.41,24810.06,2386.010421
5492,2020-12-26 05:00:00,24810.06,24843.44,24661.3,24708.87,2783.608727
